seed,duration_ms,trials,rate_hz_stim,root_id,cell_type,side,rate_hz
20260316,1000.0,5,30.0,720575940624590316,MBON03,right,0.6
20260316,1000.0,5,30.0,720575940629422086,MBON09,left,23.8
20260316,1000.0,5,30.0,720575940629856515,MBON09,left,20.8
20260316,1000.0,5,30.0,720575940632535756,MBON14,left,3.0
20260316,1000.0,5,30.0,720575940643696288,MBON14,left,4.4
