condition,group,root_id,cell_type,side,rate_hz
odor_b_dl2d_left,pam_nonzero,720575940631198776,PAM04,right,66.8
odor_b_dl2d_left,pam_nonzero,720575940631222841,PAM12,right,13.2
odor_b_dl2d_left,pam_nonzero,720575940631443304,PAM01,right,43.8
odor_b_dl2d_left,pam_nonzero,720575940631576903,PAM07,right,62.4
odor_b_dl2d_left,pam_nonzero,720575940631636035,PAM04,left,86.2
odor_b_dl2d_left,pam_nonzero,720575940631688808,PAM01,left,44.6
odor_b_dl2d_left,pam_nonzero,720575940633145996,PAM01,left,39.6
odor_b_dl2d_left,pam_nonzero,720575940633406745,PAM10,left,76.0
odor_b_dl2d_left,pam_nonzero,720575940633688476,PAM04,left,110.6
odor_b_dl2d_left,pam_nonzero,720575940634953079,PAM11,right,63.6
odor_b_dl2d_left,pam_nonzero,720575940635356316,PAM04,right,90.4
odor_b_dl2d_left,pam_nonzero,720575940637391582,PAM01,right,16.6
odor_b_dl2d_left,pam_nonzero,720575940638163940,PAM10,right,77.2
odor_b_dl2d_left,pam_nonzero,720575940639075150,PAM10,left,97.6
odor_b_dl2d_left,pam_nonzero,720575940639358579,PAM11,right,66.4
odor_b_dl2d_left,pam_nonzero,720575940639566406,PAM01,left,43.4
odor_b_dl2d_left,pam_nonzero,720575940641062901,PAM01,left,28.2
odor_b_dl2d_left,pam_nonzero,720575940642733216,PAM08,right,6.6
odor_b_dl2d_left,pam_nonzero,720575940643311501,PAM10,left,79.0
odor_b_dl2d_left,pam_nonzero,720575940643543200,PAM07,left,25.6
odor_b_dl2d_left,pam_nonzero,720575940643950190,PAM07,right,56.2
odor_b_dl2d_left,pam_nonzero,720575940644146724,PAM10,right,88.8
odor_b_dl2d_left,pam_nonzero,720575940644747828,PAM08,right,52.4
odor_b_dl2d_left,pam_nonzero,720575940645158179,PAM12,left,5.6
odor_b_dl2d_left,pam_nonzero,720575940645932579,PAM01,left,22.4
odor_b_dl2d_left,pam_nonzero,720575940646564916,PAM08,left,34.8
odor_b_dl2d_left,pam_nonzero,720575940646582836,PAM08,right,63.4
odor_b_dl2d_left,pam_nonzero,720575940647165828,PAM07,right,53.6
odor_b_dl2d_left,pam_nonzero,720575940648330105,PAM06,right,24.6
odor_b_dl2d_left,pam_nonzero,720575940649649785,PAM01,right,24.8
odor_b_dl2d_left,pam_nonzero,720575940649658745,PAM07,left,4.2
odor_b_dl2d_left,pam_nonzero,720575940650745977,PAM10,right,60.0
odor_b_dl2d_left,pam_nonzero,720575940654661281,PAM01,right,28.2
odor_b_dl2d_left,pam_nonzero,720575940658674049,PAM07,right,9.6
odor_b_dl2d_left,pam_nonzero,720575940660271745,PAM10,left,36.2
odor_b_dl2d_left,ppl1_nonzero,720575940609180611,PPL106,left,176.0
odor_b_dl2d_left,ppl1_nonzero,720575940615953202,PPL107,left,35.4
odor_b_dl2d_left,ppl1_nonzero,720575940617691170,PPL101,right,212.4
odor_b_dl2d_left,ppl1_nonzero,720575940618943389,PPL106,right,186.0
odor_b_dl2d_left,ppl1_nonzero,720575940619245016,PPL107,right,62.4
odor_b_dl2d_left,ppl1_nonzero,720575940621040737,PPL101,left,219.4
odor_b_dl2d_left,ppl1_nonzero,720575940623082665,PPL105,right,127.4
odor_b_dl2d_left,ppl1_nonzero,720575940624206728,PPL102,left,105.2
odor_b_dl2d_left,ppl1_nonzero,720575940627549205,PPL104,left,27.2
odor_b_dl2d_left,ppl1_nonzero,720575940627594568,PPL103,left,157.2
odor_b_dl2d_left,ppl1_nonzero,720575940631745367,PPL102,right,114.4
odor_b_dl2d_left,ppl1_nonzero,720575940631758393,PPL103,right,147.4
odor_b_dl2d_left,ppl1_nonzero,720575940632107335,PPL104,right,4.6
odor_b_dl2d_left,ppl1_nonzero,720575940647147908,PPL105,left,145.2
odor_b_dl2d_left,apl_nonzero,720575940613583001,APL,right,322.0
odor_b_dl2d_left,apl_nonzero,720575940624547622,APL,left,341.6
