condition,group,root_id,cell_type,side,rate_hz
odor_a_da1_left,mbons_nonzero,720575940624659943,"MBON25,MBON34",left,39.2
odor_a_da1_left,mbons_nonzero,720575940626109315,MBON19,right,0.2
odor_a_da1_left,mbons_nonzero,720575940626315010,MBON13,right,61.8
odor_a_da1_left,mbons_nonzero,720575940628783363,MBON07,right,176.0
odor_a_da1_left,mbons_nonzero,720575940629422086,MBON09,left,237.8
odor_a_da1_left,mbons_nonzero,720575940629529722,MBON10,left,34.4
odor_a_da1_left,mbons_nonzero,720575940629585602,MBON10,right,61.6
odor_a_da1_left,mbons_nonzero,720575940629856515,MBON09,left,237.6
odor_a_da1_left,mbons_nonzero,720575940629981440,MBON26,left,1.0
odor_a_da1_left,mbons_nonzero,720575940630075703,MBON12,left,160.0
odor_a_da1_left,mbons_nonzero,720575940630496374,MBON05,right,256.8
odor_a_da1_left,mbons_nonzero,720575940630767959,MBON15,left,39.0
odor_a_da1_left,mbons_nonzero,720575940630864847,MBON09,right,209.4
odor_a_da1_left,mbons_nonzero,720575940631177803,MBON24,left,148.8
odor_a_da1_left,mbons_nonzero,720575940632118343,MBON10,left,59.0
odor_a_da1_left,mbons_nonzero,720575940632535756,MBON14,left,195.6
odor_a_da1_left,mbons_nonzero,720575940633209647,MBON10,left,48.4
odor_a_da1_left,mbons_nonzero,720575940635063135,MBON22,right,145.4
odor_a_da1_left,mbons_nonzero,720575940635082347,MBON15-like,left,31.0
odor_a_da1_left,mbons_nonzero,720575940635841143,MBON15,left,18.0
odor_a_da1_left,mbons_nonzero,720575940636992368,MBON31,right,87.4
odor_a_da1_left,mbons_nonzero,720575940637902938,MBON35,left,113.8
odor_a_da1_left,mbons_nonzero,720575940637934308,MBON30,right,193.2
odor_a_da1_left,mbons_nonzero,720575940638028607,MBON06,right,236.4
odor_a_da1_left,mbons_nonzero,720575940638163428,MBON06,left,103.4
odor_a_da1_left,mbons_nonzero,720575940638526278,MBON32,right,104.2
odor_a_da1_left,mbons_nonzero,720575940639556467,MBON10,right,64.0
odor_a_da1_left,mbons_nonzero,720575940639697827,MBON14,right,184.6
odor_a_da1_left,mbons_nonzero,720575940642142861,MBON10,left,40.2
odor_a_da1_left,mbons_nonzero,720575940643309197,MBON01,left,65.6
odor_a_da1_left,mbons_nonzero,720575940643696288,MBON14,left,199.0
odor_a_da1_left,mbons_nonzero,720575940643863496,MBON20,left,6.6
odor_a_da1_left,mbons_nonzero,720575940645304430,MBON13,left,80.6
odor_a_da1_left,mbons_nonzero,720575940647328900,MBON10,right,55.4
odor_a_da1_left,mbons_nonzero,720575940652390134,MBON07,left,200.2
odor_a_da1_left,pam_nonzero,720575940604479590,PAM08,left,79.0
odor_a_da1_left,pam_nonzero,720575940605113376,PAM08,right,48.2
odor_a_da1_left,pam_nonzero,720575940605221065,PAM01,right,11.8
odor_a_da1_left,pam_nonzero,720575940605280201,PAM08,right,54.8
odor_a_da1_left,pam_nonzero,720575940605891040,PAM11,left,39.6
odor_a_da1_left,pam_nonzero,720575940608071435,PAM08,right,75.4
odor_a_da1_left,pam_nonzero,720575940608168028,PAM12,left,1.2
odor_a_da1_left,pam_nonzero,720575940608186498,PAM11,right,12.6
odor_a_da1_left,pam_nonzero,720575940609414468,PAM04,left,107.0
odor_a_da1_left,pam_nonzero,720575940610430254,PAM07,right,57.6
odor_a_da1_left,pam_nonzero,720575940610523746,PAM04,right,21.4
odor_a_da1_left,pam_nonzero,720575940610569028,PAM08,left,83.2
odor_a_da1_left,pam_nonzero,720575940611129698,PAM10,left,58.0
odor_a_da1_left,pam_nonzero,720575940611918578,PAM08,right,45.6
odor_a_da1_left,pam_nonzero,720575940612623474,PAM08,right,53.8
odor_a_da1_left,pam_nonzero,720575940612802479,PAM04,left,91.0
odor_a_da1_left,pam_nonzero,720575940612857878,PAM08,right,43.4
